sample_id,system_class_id,system_class_name,sensor_fault_id,sensor_fault_name,severity,replicate_idx,flag_CO2_warn,flag_CO2_crit,flag_O2_warn_low,flag_O2_crit_low,flag_P_warn,flag_P_crit
688,5,OGA_Degradation,0,None,0.5998085321579307,88,False,False,True,False,False,False
689,5,OGA_Degradation,3,Partial_Freeze,0.589942211787192,89,False,False,True,False,False,False
690,5,OGA_Degradation,0,None,0.750878851806651,90,False,False,True,False,False,False
691,5,OGA_Degradation,0,None,0.7380234951995958,91,False,False,True,False,False,False
692,5,OGA_Degradation,0,None,0.8417976208041407,92,False,False,True,False,False,False
693,5,OGA_Degradation,1,Bias_Drift,1.0,93,False,False,True,False,False,False
694,5,OGA_Degradation,0,None,0.8878689468471306,94,False,False,True,False,False,False
695,5,OGA_Degradation,0,None,0.6490831072310244,95,False,False,True,False,False,False
696,5,OGA_Degradation,0,None,0.9020015030128714,96,False,False,True,False,False,False
697,5,OGA_Degradation,0,None,0.7891728336890772,97,False,False,True,False,False,False
698,5,OGA_Degradation,1,Bias_Drift,0.8551765369452946,98,False,False,True,False,False,False
699,5,OGA_Degradation,0,None,0.8261867473710366,99,False,False,True,False,False,False
700,5,OGA_Degradation,0,None,0.6776887643348949,100,False,False,True,False,False,False
701,5,OGA_Degradation,0,None,0.9662039720504301,101,False,False,True,False,False,False
702,5,OGA_Degradation,0,None,0.7800197557584901,102,False,False,True,False,False,False
703,5,OGA_Degradation,0,None,0.7288780394107366,103,False,False,True,False,False,False
704,5,OGA_Degradation,0,None,0.8109477314085076,104,False,False,True,False,False,False
705,5,OGA_Degradation,0,None,0.8484960191346744,105,False,False,True,False,False,False
706,5,OGA_Degradation,3,Partial_Freeze,0.7263434961876558,106,False,False,True,False,False,False
707,5,OGA_Degradation,0,None,0.7923395507235587,107,False,False,True,False,False,False
708,5,OGA_Degradation,0,None,0.7574146301774365,108,False,False,True,False,False,False
709,5,OGA_Degradation,0,None,1.0,109,False,False,True,False,False,False
710,5,OGA_Degradation,0,None,0.9290071242637905,110,False,False,True,False,False,False
711,5,OGA_Degradation,0,None,0.9585571496375749,111,False,False,True,False,False,False
712,5,OGA_Degradation,2,High_Noise,1.0,112,False,False,True,False,False,False
713,5,OGA_Degradation,0,None,0.8857006999983159,113,False,False,True,False,False,False
714,5,OGA_Degradation,0,None,0.9330830048467876,114,False,False,True,False,False,False
715,5,OGA_Degradation,0,None,0.9471367396641692,115,False,False,True,False,False,False
716,5,OGA_Degradation,0,None,0.9706708953015875,116,False,False,True,False,False,False
717,5,OGA_Degradation,0,None,0.9766664299766269,117,False,False,True,False,False,False
718,5,OGA_Degradation,0,None,0.9891188233761806,118,False,False,True,False,False,False
719,5,OGA_Degradation,0,None,1.0,119,False,False,True,False,False,False
